nome do arquivo,vulnerabilidade,linha
0x0B1A6f9433Ee80B29BF92afdE3CF1a8fCa2b9F06_affectedByMinersInfo.sol,contractAffectedByMiners,1041
0x0B1A6f9433Ee80B29BF92afdE3CF1a8fCa2b9F06_affectedByMinersInfo.sol,contractAffectedByMiners,1047
0x0B1A6f9433Ee80B29BF92afdE3CF1a8fCa2b9F06_affectedByMinersInfo.sol,contractAffectedByMiners,1048
0x0B1A6f9433Ee80B29BF92afdE3CF1a8fCa2b9F06_affectedByMinersInfo.sol,contractAffectedByMiners,1062
0x0B1A6f9433Ee80B29BF92afdE3CF1a8fCa2b9F06_affectedByMinersInfo.sol,contractAffectedByMiners,1076
0x0B1A6f9433Ee80B29BF92afdE3CF1a8fCa2b9F06_affectedByMinersInfo.sol,contractAffectedByMiners,1098
0x0B1A6f9433Ee80B29BF92afdE3CF1a8fCa2b9F06_affectedByMinersInfo.sol,contractAffectedByMiners,1102
0x0B1A6f9433Ee80B29BF92afdE3CF1a8fCa2b9F06_affectedByMinersInfo.sol,contractAffectedByMiners,1106
0x0B1A6f9433Ee80B29BF92afdE3CF1a8fCa2b9F06_affectedByMinersInfo.sol,contractAffectedByMiners,1119
0x0B1A6f9433Ee80B29BF92afdE3CF1a8fCa2b9F06_affectedByMinersInfo.sol,contractAffectedByMiners,1127
0x0B1A6f9433Ee80B29BF92afdE3CF1a8fCa2b9F06_affectedByMinersInfo.sol,contractAffectedByMiners,1136
0x0B1A6f9433Ee80B29BF92afdE3CF1a8fCa2b9F06_affectedByMinersInfo.sol,contractAffectedByMiners,1144
0x0b8e1fadfaba9651a856460e984c82f92eb5435a_affectedByMinersInfo.sol,contractAffectedByMiners,176
0x0ba4d8d080979c1742833d3398fa8230d9d6f146_affectedByMinersInfo.sol,contractAffectedByMiners,190
0x0c9423f96fe7aff683ba0cf4605a07ffd6a90389_affectedByMinersInfo.sol,contractAffectedByMiners,178
0x0c9423f96fe7aff683ba0cf4605a07ffd6a90389_affectedByMinersInfo.sol,contractAffectedByMiners,689
0x0cd32f92e3ea33d81d8cf60e20dddfdef4915667_affectedByMinersInfo.sol,contractAffectedByMiners,631
0x0cd32f92e3ea33d81d8cf60e20dddfdef4915667_affectedByMinersInfo.sol,contractAffectedByMiners,827
0x0cd32f92e3ea33d81d8cf60e20dddfdef4915667_affectedByMinersInfo.sol,contractAffectedByMiners,851
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,107
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,140
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,154
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,170
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,177
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,179
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,190
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,192
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,203
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,208
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,210
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,216
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,219
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,221
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,232
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,237
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,239
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,245
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,248
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,250
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,264
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,288
0x0dabb5a8dcca6aa2929b21d7bc259f5663250eed_affectedByMinersInfo.sol,contractAffectedByMiners,290
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,154
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,215
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,225
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,241
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,258
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,264
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,276
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,283
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,289
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,299
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,303
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,310
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,320
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,323
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,328
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,355
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,361
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,366
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,367
0x0db8006182b41bca172565cd3ed6ac7ff867bffc_affectedByMinersInfo.sol,contractAffectedByMiners,376
0x0dc9d636f0fa4dcd5f00fb788500243e1ed3ff4d_affectedByMinersInfo.sol,contractAffectedByMiners,201
0x0dd491854a19ba0e48d824eb179026463e218790_affectedByMinersInfo.sol,contractAffectedByMiners,118
0x0dd491854a19ba0e48d824eb179026463e218790_affectedByMinersInfo.sol,contractAffectedByMiners,155
0x0dd491854a19ba0e48d824eb179026463e218790_affectedByMinersInfo.sol,contractAffectedByMiners,157
0x0dd491854a19ba0e48d824eb179026463e218790_affectedByMinersInfo.sol,contractAffectedByMiners,213
0x0dd491854a19ba0e48d824eb179026463e218790_affectedByMinersInfo.sol,contractAffectedByMiners,221
0x0e26b2dc8ef577baf50891eac94f0def59b5da16_affectedByMinersInfo.sol,contractAffectedByMiners,107
0x0e26b2dc8ef577baf50891eac94f0def59b5da16_affectedByMinersInfo.sol,contractAffectedByMiners,109
0x0e26b2dc8ef577baf50891eac94f0def59b5da16_affectedByMinersInfo.sol,contractAffectedByMiners,115
0x0e26b2dc8ef577baf50891eac94f0def59b5da16_affectedByMinersInfo.sol,contractAffectedByMiners,120
0x0e26b2dc8ef577baf50891eac94f0def59b5da16_affectedByMinersInfo.sol,contractAffectedByMiners,141
0x0e26b2dc8ef577baf50891eac94f0def59b5da16_affectedByMinersInfo.sol,contractAffectedByMiners,168
0x0e26b2dc8ef577baf50891eac94f0def59b5da16_affectedByMinersInfo.sol,contractAffectedByMiners,171
0x0e26b2dc8ef577baf50891eac94f0def59b5da16_affectedByMinersInfo.sol,contractAffectedByMiners,223
0x0e26b2dc8ef577baf50891eac94f0def59b5da16_affectedByMinersInfo.sol,contractAffectedByMiners,239
0x0e26b2dc8ef577baf50891eac94f0def59b5da16_affectedByMinersInfo.sol,contractAffectedByMiners,332
0x0e26b2dc8ef577baf50891eac94f0def59b5da16_affectedByMinersInfo.sol,contractAffectedByMiners,338
0x0e26b2dc8ef577baf50891eac94f0def59b5da16_affectedByMinersInfo.sol,contractAffectedByMiners,346
0x0e26b2dc8ef577baf50891eac94f0def59b5da16_affectedByMinersInfo.sol,contractAffectedByMiners,1265
0x0e26b2dc8ef577baf50891eac94f0def59b5da16_affectedByMinersInfo.sol,contractAffectedByMiners,1348
0x0e26b2dc8ef577baf50891eac94f0def59b5da16_affectedByMinersInfo.sol,contractAffectedByMiners,1359
0x0e26b2dc8ef577baf50891eac94f0def59b5da16_affectedByMinersInfo.sol,contractAffectedByMiners,1371
0x0e26b2dc8ef577baf50891eac94f0def59b5da16_affectedByMinersInfo.sol,contractAffectedByMiners,1452
0x0e26b2dc8ef577baf50891eac94f0def59b5da16_affectedByMinersInfo.sol,contractAffectedByMiners,1514
0x0ed3ec09b6636e6d5dbe8bb24e8591dd5fe5b429_affectedByMinersInfo.sol,contractAffectedByMiners,352
0x0ed3ec09b6636e6d5dbe8bb24e8591dd5fe5b429_affectedByMinersInfo.sol,contractAffectedByMiners,430
0x0ed3ec09b6636e6d5dbe8bb24e8591dd5fe5b429_affectedByMinersInfo.sol,contractAffectedByMiners,2593
0x0ed3ec09b6636e6d5dbe8bb24e8591dd5fe5b429_affectedByMinersInfo.sol,contractAffectedByMiners,2605
0x0ed3ec09b6636e6d5dbe8bb24e8591dd5fe5b429_affectedByMinersInfo.sol,contractAffectedByMiners,2637
0x0ed3ec09b6636e6d5dbe8bb24e8591dd5fe5b429_affectedByMinersInfo.sol,contractAffectedByMiners,2661
0x0ed3ec09b6636e6d5dbe8bb24e8591dd5fe5b429_affectedByMinersInfo.sol,contractAffectedByMiners,2713
0x0ed3ec09b6636e6d5dbe8bb24e8591dd5fe5b429_affectedByMinersInfo.sol,contractAffectedByMiners,2724
0x0ed3ec09b6636e6d5dbe8bb24e8591dd5fe5b429_affectedByMinersInfo.sol,contractAffectedByMiners,2732
0x0ed3ec09b6636e6d5dbe8bb24e8591dd5fe5b429_affectedByMinersInfo.sol,contractAffectedByMiners,2774
0x0ed3ec09b6636e6d5dbe8bb24e8591dd5fe5b429_affectedByMinersInfo.sol,contractAffectedByMiners,2777
0x0ed3ec09b6636e6d5dbe8bb24e8591dd5fe5b429_affectedByMinersInfo.sol,contractAffectedByMiners,2790
0x0f44ef14948994d9cae6a745bd46bf3122e60ac1_affectedByMinersInfo.sol,contractAffectedByMiners,167
0x0fd54f213ce4523c34db91f6d498e564af890167_affectedByMinersInfo.sol,contractAffectedByMiners,238
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,113
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,186
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,188
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,543
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,871
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,976
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,1046
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,1050
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,1094
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,1267
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,1336
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,1503
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,1509
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,1522
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,1543
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,1561
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,1566
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,1904
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,1917
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,1925
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,1990
0x103675510a219bd84CE91d1bcb82Ca194D665a09_affectedByMinersInfo.sol,contractAffectedByMiners,2268
0x105e62e4bdfa67bca18400cfbe2eacd4d0be080d_affectedByMinersInfo.sol,contractAffectedByMiners,273
0x10905cF4A5b11e7aFA064971B60701C71A04D7F3_affectedByMinersInfo.sol,contractAffectedByMiners,185
0x10905cF4A5b11e7aFA064971B60701C71A04D7F3_affectedByMinersInfo.sol,contractAffectedByMiners,225
0x10d6b05df2cf388f97c65ae1442b7736687a2603_affectedByMinersInfo.sol,contractAffectedByMiners,184
0x10d6b05df2cf388f97c65ae1442b7736687a2603_affectedByMinersInfo.sol,contractAffectedByMiners,289
0x10d6b05df2cf388f97c65ae1442b7736687a2603_affectedByMinersInfo.sol,contractAffectedByMiners,292
0x10d6b05df2cf388f97c65ae1442b7736687a2603_affectedByMinersInfo.sol,contractAffectedByMiners,296
0x10d6b05df2cf388f97c65ae1442b7736687a2603_affectedByMinersInfo.sol,contractAffectedByMiners,299
0x10d6b05df2cf388f97c65ae1442b7736687a2603_affectedByMinersInfo.sol,contractAffectedByMiners,314
0x10d6b05df2cf388f97c65ae1442b7736687a2603_affectedByMinersInfo.sol,contractAffectedByMiners,365
0x10d6b05df2cf388f97c65ae1442b7736687a2603_affectedByMinersInfo.sol,contractAffectedByMiners,366
0x10d6b05df2cf388f97c65ae1442b7736687a2603_affectedByMinersInfo.sol,contractAffectedByMiners,367
0x10f69079977c443e7e3c62b79e7ced16d696b175_affectedByMinersInfo.sol,contractAffectedByMiners,114
0x10f69079977c443e7e3c62b79e7ced16d696b175_affectedByMinersInfo.sol,contractAffectedByMiners,126
0x10f69079977c443e7e3c62b79e7ced16d696b175_affectedByMinersInfo.sol,contractAffectedByMiners,153
0x10f69079977c443e7e3c62b79e7ced16d696b175_affectedByMinersInfo.sol,contractAffectedByMiners,165
0x10f69079977c443e7e3c62b79e7ced16d696b175_affectedByMinersInfo.sol,contractAffectedByMiners,217
0x10f69079977c443e7e3c62b79e7ced16d696b175_affectedByMinersInfo.sol,contractAffectedByMiners,218
0x10f69079977c443e7e3c62b79e7ced16d696b175_affectedByMinersInfo.sol,contractAffectedByMiners,229
0x117a025695edc3b7644aaf62c5bc93b90be0ac48_affectedByMinersInfo.sol,contractAffectedByMiners,110
0x11a2ab94ade17e96197c78f9d5f057332a19a0b9_affectedByMinersInfo.sol,contractAffectedByMiners,103
0x11a2ab94ade17e96197c78f9d5f057332a19a0b9_affectedByMinersInfo.sol,contractAffectedByMiners,116
0x11a2ab94ade17e96197c78f9d5f057332a19a0b9_affectedByMinersInfo.sol,contractAffectedByMiners,171
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,765
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,766
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,839
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,842
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,845
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,888
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,892
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,893
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,907
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,908
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,914
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,926
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,1033
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,1053
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,1064
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,1179
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,1180
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,1213
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,1214
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,1438
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,1446
0x11b51824d8e949c517657bf3d7b782217ac31466_affectedByMinersInfo.sol,contractAffectedByMiners,1527
0x122710229aF5182Ff6Ca8F5577E9c03C08d1A44a_affectedByMinersInfo.sol,contractAffectedByMiners,650
0x122710229aF5182Ff6Ca8F5577E9c03C08d1A44a_affectedByMinersInfo.sol,contractAffectedByMiners,674
0x122710229aF5182Ff6Ca8F5577E9c03C08d1A44a_affectedByMinersInfo.sol,contractAffectedByMiners,805
0x12345678982cb986dd291b50239295e3cb10cdf6_affectedByMinersInfo.sol,contractAffectedByMiners,128
0x12345678982cb986dd291b50239295e3cb10cdf6_affectedByMinersInfo.sol,contractAffectedByMiners,139
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,469
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,470
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,471
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,472
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,473
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,474
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,475
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,476
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,477
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,478
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,479
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,480
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,481
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,482
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,483
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,484
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,485
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,486
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,487
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,488
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,494
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,495
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,496
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,497
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,498
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,499
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,500
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,501
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,502
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,503
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,504
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,505
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,506
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,507
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,508
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,509
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,510
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,511
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,512
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,513
0x12aa1DEdE4d1C762917De5816a17Ed042e1a9008_affectedByMinersInfo.sol,contractAffectedByMiners,519
